130.017	91.6765	-5.84408	-4986.03
129.837	91.8509	-5.84551	-5022.77
129.818	91.7113	-5.84749	-5059.53
129.691	91.1821	-5.85002	-5096.3
131.577	93.5959	-5.85924	-5133.2
131.323	93.6153	-5.8527	-5169.91
131.352	94.9027	-5.84304	-5206.56
131.926	94.0312	-5.84199	-5243.26
131.761	94.1036	-5.84426	-5280
131.768	93.867	-5.84641	-5316.75
129.54	89.3493	-5.85098	-5353.52
130.178	89.9531	-5.85662	-5390.37
130.173	90.0187	-5.85562	-5427.15
130.011	90.9209	-5.85073	-5463.89
131.151	89.433	-5.84583	-5500.57
130.42	89.194	-5.86292	-5537.57
130.317	89.9771	-5.85338	-5574.29
130.555	90.4532	-5.85301	-5611.07
129.352	89.3802	-5.84209	-5647.67
129.295	90.0468	-5.83593	-5684.29
132.595	84.0804	-5.83692	-5720.95
132.114	84.3954	-5.84171	-5757.7
132.025	83.027	-5.85594	-5794.6
131.992	82.8953	-5.85661	-5831.4
130.536	80.9135	-5.84935	-5868.08
129.967	81.1093	-5.83618	-5904.61
131.411	76.4025	-5.8524	-5941.49
129.959	78.2755	-5.85843	-5978.36
128.638	78.5164	-5.88091	-6015.56
128.451	79.5238	-5.86043	-6052.22
129.317	83.7548	-5.84294	-6088.83
128.809	83.216	-5.83993	-6125.49
128.971	82.7452	-5.8476	-6162.3
128.831	83.5303	-5.84334	-6198.99
129.755	82.341	-5.83865	-6235.63
128.789	81.6628	-5.86115	-6272.67
128.753	82.4307	-5.85161	-6309.38
129.733	84.3057	-5.85115	-6346.16
131.944	86.1595	-5.87288	-6383.28
131.976	87.5475	-5.84175	-6419.73
132.588	85.2075	-5.84829	-6456.52
128.316	89.6508	-5.87276	-6493.65
128.908	89.7022	-5.85634	-6530.28
128.834	90.5974	-5.85002	-6566.99
133.444	98.6227	-5.84946	-6603.77
133.097	98.3318	-5.8458	-6640.47
133.07	97.9566	-5.84982	-6677.25
133.41	97.0222	-5.85292	-6714.04
133.715	96.6694	-5.85093	-6750.78
133.297	95.5613	-5.87498	-6787.9
133.23	95.8085	-5.87097	-6824.77
134.12	98.042	-5.86384	-6861.59
133.554	97.3511	-5.86018	-6898.38
133.478	97.7074	-5.85313	-6935.09
133.356	98.3764	-5.84981	-6971.83
131.095	101.137	-5.85984	-7008.74
131.615	101.224	-5.84661	-7045.35
131.601	98.4964	-5.86422	-7082.31
131.85	99.0207	-5.86298	-7119.14
129.558	96.4423	-5.84568	-7155.69
129.786	94.698	-5.86725	-7192.74
129.75	95.0854	-5.86347	-7229.56
128.966	96.2142	-5.86554	-7266.44
128.627	96.4216	-5.87064	-7303.38
128.413	97.6424	-5.85629	-7340.07
128.03	96.6068	-5.8592	-7376.9
128.683	97.3168	-5.86322	-7413.78
128.319	98.0571	-5.84251	-7450.3
129.009	94.6934	-5.85631	-7487.18
127.331	96.8653	-5.86225	-7524.07
127.436	96.8266	-5.8605	-7560.87
127.464	96.5801	-5.86299	-7597.73
128.4	99.2218	-5.85203	-7634.45
